"","c105_old","c111_old","c151_young","c152_young","c154_young","c169_young","c170_young","c171_young","c172_old","c173_old","c175_young","c177_young","c50_old","c54_old","c61_old","c82_old","c83_young","c86_old","c95_old","c96_young"
"ZRANB2",5.87997267494177,5.68229789856403,5.64005767780514,5.34691073464725,5.76590106133548,5.44431167577754,5.36092467960315,NA,5.63189573555643,NA,5.55631851555679,5.80483540632994,NA,5.22912671424146,NA,NA,6.1448648453074,5.7853861321881,5.17045931964376,NA
"RNASE6",NA,5.84888099371228,6.07749650519351,NA,2.31477323625177,NA,6.69432322115475,NA,6.4345361399621,7.34484504447005,6.29468495729821,6.2543025447479,NA,6.50677398558152,NA,6.58500874922523,NA,NA,5.50556466015284,6.447152698948
"DPYD",7.19174100697557,7.52291278357062,7.36155107483946,7.44514952706718,7.95008552445923,6.70381685282894,7.79866252368743,7.82466674279585,7.82103673879532,7.97925933684348,7.18582464711659,7.34668761640694,6.89050991355361,7.96219708730424,5.80741606616555,6.93011801065706,7.10626827145302,7.02310271921895,7.69392129186785,8.02366709337756
"FAM151B",6.22592177111665,6.06604522826051,6.26742871406196,6.02534270023112,5.61087393976521,6.14552457774664,6.4733782975087,NA,6.58568617364713,6.96842803004307,5.48288230899789,6.73828932473592,NA,6.24090316200997,5.88865386205297,6.50292258512239,5.99021558828352,6.53363922114189,6.67495309470033,6.09678688672973
"RAD50",5.97200513159272,NA,5.52598135255039,5.50532285433302,5.7303531095794,5.58093671072409,5.61312318701191,5.07225321720112,5.2047676291487,5.47860705980826,5.50462921769473,5.74188748887746,NA,4.65647029501032,5.40833571451108,5.27045976081713,6.10175166466993,5.81965255274155,NA,5.30284052829192
"SCARA3",6.99025515977395,6.32459649559177,6.26153179030558,6.84371980929323,6.18782074499084,6.45076571861063,5.74215088954625,NA,NA,6.5600139250328,6.15245068229783,5.83667042603488,NA,6.43299969422528,6.21964837282899,6.9057962316823,6.33829676059916,6.56106734080518,6.02624109776038,6.17271589962805
"WIPI1",NA,NA,6.98363737805521,5.29168669245038,NA,5.65132409085835,7.26824659107716,4.86465647671489,8.14143045024829,5.73533982501247,NA,NA,NA,NA,6.38673578886536,5.57151442246768,5.45876194224483,NA,7.2567475826274,NA
"PHF2",5.14578001399246,5.33656198440667,NA,NA,6.25096294398717,5.36478311086922,NA,6.46042288723794,6.32358167483088,5.20138040365452,NA,5.11956449920325,6.49994333006618,NA,NA,NA,6.38986681671481,NA,NA,NA
"NIFK",NA,7.13779610716803,5.20214699030011,NA,6.41743266127175,7.54830024072302,6.44118080123662,6.8119018412208,7.24984891814508,6.50578712855889,NA,7.06506908739854,5.61232053208089,6.57197210076268,6.59575467832291,NA,7.06340150442575,6.56744291979175,6.11112072075175,6.49319914421646
"RNASE4",12.7385450226999,13.0045895118503,11.9354797541495,12.4548799295929,12.3549084900344,11.8054346427528,12.2827413792813,11.4186536075886,12.1692306767877,12.4326434137341,12.8249426126319,12.2269694950288,12.9083290765119,13.4282211497161,12.9711100999972,12.7182348116161,12.9518126141999,13.8874247061072,12.5332085028781,14.0477766038599
"SEC22B",8.6250730332095,8.44560631193855,8.91730251618001,8.97537457200992,8.47158543073811,8.60445515710224,8.35085409147319,8.12276758200059,8.02837581859626,8.50157806261753,8.24374042844609,8.65056591979376,7.46281128840088,8.44245044648931,8.22225474669805,8.43304120293756,8.68102228142603,7.78957100996057,8.18992771872772,8.29880490222008
"NEK9",7.06602712393348,6.43529997066185,7.08722976126998,6.55564919261501,6.39642353426013,6.40344384047289,5.78388809174979,6.5056948614943,6.87605949701659,6.61961419044927,6.21880983152352,6.72705782822888,6.06953985184099,6.53331366034675,6.72960083888323,6.2187892729785,6.2821785605107,6.5481647059245,7.31928872621808,6.33544339925023
"PPIG",6.76329435664792,7.21773649549955,6.3365675093432,5.62056740203005,6.98205149977618,7.22133425552605,6.84098877109292,7.38947647343937,7.2342564836203,6.25414982652602,NA,6.66960966179721,6.83898725472087,6.60991329710218,5.97323273223325,NA,7.1720008033484,6.80702142328988,6.60246963024043,6.75257684005653
"RAB2B",8.35403760139676,8.10727225715349,8.23078836501062,7.63232984729106,7.93843207298589,7.79848959366197,7.89373044810434,8.46206574441906,8.43057635022795,8.40401852295893,8.01830051660176,7.71109893559927,7.31518606932901,8.13168827975426,7.35186854050443,8.07379700224298,7.76998680136726,8.07744028034287,8.3589733608136,8.02775184517394
"AK4",9.06950808075804,8.67092615204766,9.21259717253652,8.64697419721817,8.7361074748962,8.84709445158809,8.78353702595975,9.17177384392054,8.65596312741495,8.63849611306709,8.41536486882819,8.61138684124142,9.33232080561736,9.43424211628195,9.41895894876786,8.60823399665548,8.63250910135911,8.64335462042329,8.84036167950364,9.61245192603045
"RACK1",11.0461794206576,10.9812073954584,11.3363695447044,11.2262878635001,11.1965100058007,10.9705725268268,11.0411163821587,10.4163930480431,10.9435742648116,11.1854135286844,10.8041673229512,11.1686789027837,9.70535771111945,10.9649883880385,10.5269830368704,11.2395932921536,11.1939261134177,10.9108451614404,10.7082351172745,10.8557967371472
"PRDX6",14.041930163815,14.2254816800622,13.9516696772114,12.9768024196771,13.3555638632811,13.3554721364233,13.6331768707794,13.010253539373,14.5851853040673,14.2245928709721,13.2473488183188,13.8183978599755,12.8177142436625,14.0344970734692,13.3915045574002,14.022729372581,12.9377360221638,13.4158139239425,14.3813891408608,13.8037332044676
"WBP2",8.28391821953569,8.47050624127518,8.35853985780676,8.6487066135916,8.42778038880791,8.54889194030883,8.84603033009733,7.97495117253392,8.26714583174385,8.11907356091153,8.35615754386373,8.19653613793636,8.36809329578961,8.36212703787529,7.67154797257689,8.48186604508828,8.11009979482694,7.89188669951778,8.31943989418751,8.50809800183244
"EIF1B",7.71147315087556,7.5098925860512,7.46377972847925,7.26659933885622,7.44198802730343,7.74205055659086,7.92386197502486,6.8606062197378,6.70178794796476,8.13195143087443,6.80777762758577,8.13712147664442,NA,6.69132536916693,NA,7.97733073216382,7.62095471619486,6.79949477197834,6.74930856577481,7.28469047897974
"MYO1F",6.92150109283044,6.9995081691811,6.91740119589189,6.75799747819909,6.7536137294911,6.92997225929465,NA,7.16287488317097,7.12562091563749,7.69236700365924,6.48278488123798,7.76219455957031,NA,NA,8.29390422909003,6.34688525059201,6.12732705165315,7.35756254903274,7.81504574359882,6.76092105717834
"SPP1",8.35217377216983,8.10890484953849,9.63891145877713,7.42512530069852,10.2203242435417,10.1860690306301,8.84412806835291,7.2197184343835,7.99971881121783,9.34006998487228,7.58117629631695,9.29598883667138,9.48708803569048,7.08639310539762,7.10822149510501,9.24017822087508,9.43526118907664,7.57775377306003,7.30807620253528,9.71779146864672
"RPL10",8.90356398053592,9.91571393342701,8.60849562986949,7.55370021176982,8.76295229650105,9.97834948163121,9.49616024732245,10.0254770610506,10.5086354779227,9.55547021873197,8.44327361190438,9.70122035095276,10.5107990119815,9.68528173884338,10.0384704881656,9.00073368283198,9.27464041730159,9.16479276347546,9.52988544225862,9.15336186099684
"STXBP2",6.89955458726855,NA,6.36165393802698,6.60897878309444,8.74790279094151,7.552274327401,6.20885758211879,NA,5.66081552073359,5.88796892901996,6.00297765039685,6.14984657780057,NA,5.3403778604857,6.12995542485005,6.04608119051209,5.80640664121536,NA,5.66323346176161,6.50776844198595
"XYLT1",7.952283299985,8.66119882735883,9.87464724234403,8.13082460725843,8.46748701423079,9.14085727590171,8.25948737219661,8.38328133503266,8.81211178347288,8.38268520093827,10.3242010452114,9.95250096445069,7.68034566359816,8.80834723904764,8.13115779373055,9.16304525635193,8.24872800286905,8.61590117521245,9.31244869435614,8.08855313554889
"AAK1",NA,NA,5.46597050321772,5.38035710802777,4.64437365552191,5.55275423873131,5.34785083468308,NA,4.94039242387011,5.17095628348181,5.15944899888785,5.29617858701922,5.9073659322902,4.8524185798781,NA,NA,5.87582760344532,5.29243984656496,4.11269090096951,5.25348440230412
"MFGE8",16.0546988896856,15.1675351904497,16.8574234117887,17.9289789375138,16.9646773670485,17.5090388592845,17.4523742904612,17.5761127688601,16.6806400587772,16.0577606106878,16.8528565701216,16.885026601084,15.6334253671167,17.0408930729214,15.6778562418554,15.7455943300645,17.5936462469003,16.5126259659708,16.1002180033841,16.9530424160417
"BAG5",7.00228315838823,NA,6.30190446870759,5.71408199563026,5.71776325352836,5.07945599979849,6.16852591376183,5.55544526040811,5.21177365214412,6.0493406907925,5.83972366233301,6.20684128794806,NA,5.41444188682606,5.69284938505315,6.06870676188694,5.50879421456679,5.59368409474048,5.52343792000629,4.98028161813209
"BROX",6.60521264372899,6.5273564405956,6.97907279670426,6.93775067714953,6.96256201070161,4.83411136233867,6.30627460964022,5.44321298752853,6.10027397669095,6.31704055756907,7.1276970696421,6.93128346878942,4.95039305509977,6.44335214443485,5.08495368999163,6.45681417561937,6.54041956471293,6.67783584309231,6.50239118806434,6.81615951120289
"CRYL1",11.6038443559026,10.8474993323176,12.0911223784342,11.2182619261759,11.4089532614266,11.3809146456639,11.3016269792171,11.101133343591,11.1865395209504,11.1172587476471,11.0155868349939,11.1014055121378,10.7190863274396,11.5333440699155,10.6074395881163,11.2887682541014,10.8761978183913,11.5659960916806,11.7245070872445,11.4639858810312
"PLOD3",6.66071459318517,6.73450262675753,7.0675568183693,6.48476880476125,6.95186745464986,6.85771735369639,6.7824265767091,6.28114121022827,6.35318986745103,6.71733073988242,6.2856672420223,7.31621784689448,NA,NA,NA,6.87173276447119,6.95606259316115,6.72510035168101,6.59697802875218,6.43301547124094
"AFM",7.98659555192149,8.40118045701412,7.30425072879782,7.53814057771449,8.17554508665944,9.20320606656047,9.61270118156334,8.60192893509953,8.15081091334715,8.93309297098878,7.36106967307838,9.75784079247387,NA,8.4490365508406,8.86889347918225,7.20844600364433,8.09611190541948,7.93400575693826,8.84685384509371,8.16177476567139
"ITGB6",8.68291457098913,8.29582710790006,9.29085576768351,9.14217811848829,9.12163277638123,8.65678726587999,NA,8.13769353701037,NA,7.33422980045723,9.42178294075303,6.30547530808048,7.34635872862304,8.29974606063701,8.47833583788973,8.74493068911588,7.40473074653709,8.52765223522636,8.01924119590837,9.11693333604921
"GNAI3",7.14834173799162,6.67124812190818,6.82783675202402,7.81515680355156,7.81316356104424,7.14745340712687,7.09576245310371,6.45572922632691,6.48064901536134,6.86080199360061,6.82619169464176,7.3783798722905,5.59731841911806,7.03042582696252,5.79521132179689,6.7350232770241,7.38706894951836,6.04784336127467,7.05916347438171,7.50399800386281
"ACVR1",6.3815553539281,6.18278327749666,7.41083862559478,5.37038818647899,7.10884578496684,6.49715024155668,NA,NA,NA,6.20812621515624,7.23717595742103,6.9493917452996,NA,NA,NA,6.56327097878092,5.72819217208083,NA,6.53231873179033,6.85300178963507
"ARPC5",10.0820981038153,9.13914075055617,9.96175846964834,9.40909081632407,9.40135977241471,9.64895846250084,9.57608586633297,9.1871467679588,9.09797543700026,9.93792212127066,8.81201907046436,9.83102117389986,8.83967645121467,9.39185096378928,8.98281975815043,9.5529845287096,10.6599311976851,9.92240308450229,9.37623171069106,9.78747360493977
"FYTTD1",8.72638868942299,8.39337809318574,7.52435653338457,NA,8.10503470834632,9.17920640233025,8.04096065166451,9.4286294906148,8.41283748561983,7.89732172236196,7.92272512106383,8.40248278593955,NA,8.33859643990704,8.74006982147593,NA,9.12753683200215,NA,7.93800288604174,8.04184805191046
"VIM",16.1595457187012,15.7112714027164,16.7406159938585,16.1889489226082,15.5507324360046,16.1903452147084,15.8142577525514,15.2908869790292,15.5500998130825,15.797505768623,15.9357978951887,16.2776641880983,15.9213908532496,15.9983504291298,15.411050709047,16.008239918776,16.6573329498546,15.8288693797961,15.5782210600022,17.0488447286506
"CNDP2",10.6353521975289,10.2827646018443,11.0064610439299,10.4760283573991,10.0341455188475,10.1666120748056,10.0736333765585,9.5165434397616,9.95817949609164,10.2075517488915,10.5018492455561,9.98662031990267,9.64921068643912,10.187381698486,9.79231726625782,10.2429109538332,10.365859520762,10.4599512865034,10.2247557979565,10.4364373888492
"GLA",7.96867605794691,7.38112333733364,9.31040601003963,8.95108064983956,7.84807434911518,8.63708562145173,8.16631184931803,7.81263583495466,7.84472187492771,8.14109431365821,8.89763427625009,8.52012865777267,7.22566697091908,8.32739153006944,7.79179151785762,8.42841592813711,8.49581388962909,8.65447571464366,8.27455620225979,7.74712767406536
"P4HB",10.8064158823929,9.59660943793873,11.294782863437,10.8238400129614,10.1101087031567,10.1986412102192,10.5713694659926,9.76959060658748,9.68346040658706,10.1238799997119,10.8465886217407,10.7503194510299,9.00943001243756,9.73993205602144,9.58216540635851,10.1246765870937,11.0990232925583,10.6570238515315,9.89579413105984,10.303900122606
"CHD4",6.69171134442002,6.39264106757847,6.62740935418976,NA,6.44280925136847,5.74432943504617,5.56177771504749,NA,6.34863334441005,5.98706026865693,6.08778039868869,5.70155205871905,NA,6.52691570320551,6.70777925780316,5.72197866849213,6.57458023436615,6.17343075540665,6.36352443488429,6.73832494250045
"MME",6.41273327051025,5.98563238153067,7.68297624292293,4.83458692330467,6.73915980138064,NA,NA,NA,NA,5.8858325643483,8.01518014463477,5.5988260844831,NA,5.96037833577705,6.58786146301225,7.29662543134845,4.92725012256949,6.37312378457926,6.21736251843661,6.74700733745037
"AKR7L",9.60578483410129,9.31151594229749,9.80717058024034,8.62371298234643,8.96679088015656,9.05698180448649,9.11002335612413,8.82078852916803,9.3824558802461,9.67369349356253,NA,8.98416447040734,8.7407407213011,9.41474096743579,8.5440654991072,9.52608270196818,9.1955409514376,9.63715007517378,9.64749117428075,8.88540905948013
"RELA",7.46384266041862,7.22547041421834,7.28306139493518,6.992353282729,7.35702879204354,7.4024949745418,7.18184444617253,7.17815135119889,7.08217898600955,7.80640181197639,6.92022346796554,7.53560209736204,6.42975905421129,6.93698103028988,6.38275910633769,7.05348212404331,7.74012173096739,7.55735471665883,6.91941263478253,7.09706877981292
"RPS3",11.3149998062809,11.3910654618144,11.3427649095898,10.8498322115816,11.3588132154651,11.5199309708517,11.5416675365032,11.7583264880052,11.9314922433741,11.4139475588467,10.8122605164155,11.607346100462,10.2762751896786,11.803946660644,11.6525340164238,11.1195793415751,11.339356137239,11.3339082089827,11.8037077605536,11.3564896732183
"MYO9B",5.2403029926621,4.16820358705372,4.95794999447411,5.05189199308407,4.2919207068699,5.44800258432326,3.96776809939303,5.89814371867191,5.09239718250044,5.20665775338445,NA,4.85573748557626,NA,4.96517096252086,5.13502354569202,3.26387854255642,5.22358580748643,4.69752974403034,5.4221965494387,3.95537049218494
"LOC100034005",10.3699712559134,11.398804431029,9.84360695038917,9.3914419657636,10.6293924005183,11.3227496548349,10.6862709756674,11.1161097818237,11.7957649127762,10.9680518208625,9.16648122101675,10.5705313995574,10.7469094783857,11.0189368884052,9.64653933620546,10.8596276663114,10.8364625576364,9.77812879738088,10.9998259116389,10.4704955965482
"TM9SF3",8.37371986987877,7.52026587745156,8.37233684441948,8.23081802539072,7.97075741686033,7.62226504846137,6.66222890789133,6.67637051517226,6.7380970026253,6.98718411372317,8.58889229214991,7.62278889394801,6.37184383544575,7.90512290404958,7.77883452518778,7.90069537195447,7.4773413875172,7.88630335570837,7.51168170938381,7.8638245663072
"PSMD5",9.22946575126284,9.26737690988909,9.73025944807428,9.64809359662046,9.4129065221405,9.51969248102635,9.26005424484581,9.37541989377715,9.24931440360622,9.22260089664395,9.90392584687086,10.2405652629113,8.2434820317033,9.55316528331544,9.41563933822493,9.42797982891139,9.6748515387851,9.34092874230074,10.1116645410742,9.47426279627037
"GORASP2",7.82970423270074,7.67656150400006,7.88566612503887,8.45689745019279,7.39548439998628,8.08405721773066,7.94800512231844,7.32376754900742,7.46799778722927,7.69658143373974,7.52481236802338,7.85516903870008,6.73207030437829,7.85107505939861,6.81971336759042,7.65453058627433,8.06213774600655,7.24981727021477,7.38510456495336,7.72637526942393
"SCRN2",8.32049327625574,8.07152050753184,8.92384099657336,8.91301338790556,8.00668331044699,8.21898651972807,8.72363960285858,7.9659072622532,7.77736255402136,8.67219874658461,8.1732927743914,7.72686117687442,7.4908181128921,8.0169960130161,6.71280525693497,8.5180830488643,8.32887986913807,8.19426160074364,8.15826466345274,8.47279055639826
"SAR1A",8.18780807035685,8.96277867504044,8.70939201253649,8.61605807809211,8.60024815382203,8.47984117973435,8.60085632039254,9.22148241668035,9.22168217743853,8.65154396254494,8.05298866863057,8.62944777047469,7.98839635720951,8.70626407236301,8.57387501194085,8.5496644262546,8.37520719509178,8.64809100109079,8.70145936559656,8.35737402224887
"CCN6",11.2512282436627,10.3742778406921,9.57411305436002,8.4824854060319,8.8405071427554,9.03120632027358,9.47946950181084,9.26165606302546,10.8194988171047,11.0067792550633,9.97966172354299,9.01718020691634,9.63088389789606,10.5278651920011,10.5656092645946,10.7697752097934,9.35775044332217,10.3320338679308,10.5656345402951,8.48139508557975
